Ticker,X,X,X,X,X
Price,Open,High,Low,Close,Volume
Date,,,,,
1991-06-24,13.067106246948242,13.28015689227892,12.854055601617565,13.067106246948242,323500
1991-06-25,12.996093254515579,13.067110157545718,12.42795803027446,12.71202564239502,354700
1991-06-26,12.641008010691841,12.712024909628314,12.285923516009486,12.569991111755371,695700
1991-06-27,12.641005700464408,12.925073244295069,12.569988814506743,12.854056358337402,199600
1991-06-28,12.854061825027884,13.067112573509009,12.712027992707133,12.996095657348633,319700
1991-07-01,13.067112573509009,13.280163321990134,12.925078741188258,12.996095657348633,214300
1991-07-02,12.925069501323085,13.28015382828251,12.925069501323085,13.209136962890625,130800
1991-07-03,13.06711421657253,13.209148066752666,12.996097291482462,13.138131141662598,173500
1991-07-05,13.067106246948242,13.209140010502027,13.067106246948242,13.067106246948242,44600
1991-07-08,13.209136661730316,13.49320411682129,13.067102934184827,13.493204116821289,202300
1991-07-09,13.493210051922087,13.493210051922087,13.28015936689174,13.351176261901855,191500
1991-07-10,13.493209675671583,13.777277247790986,13.209142103552182,13.280158996582031,181300
1991-07-11,13.209148066752666,13.42219884202287,13.1381311416626,13.138131141662598,103600
1991-07-12,13.28015936689174,13.493210051922087,13.138125576871506,13.351176261901855,194100
1991-07-15,13.493214259071957,13.493214259071957,13.351180424765936,13.422197341918945,160100
1991-07-16,13.635240583855488,14.061341852100972,13.564223705814573,13.990324974060059,533500
1991-07-17,14.061343946456908,14.274394612312316,13.990327057838439,14.203377723693848,250500
1991-07-18,14.345411846938644,14.629479408264162,14.203378066275885,14.62947940826416,345900
1991-07-19,14.48743724822998,14.700487795998068,14.416420398973951,14.48743724822998,210800
1991-07-22,14.487441297890483,14.771508774319708,14.487441297890483,14.700491905212402,206200
1991-07-23,14.7004919052124,14.842525643427013,14.629475036105095,14.700491905212402,479400
1991-07-24,14.70049629859554,14.771513188926921,14.558462517932782,14.62947940826416,276700
1991-07-25,14.558462517932782,14.629479408264162,14.487445627601403,14.62947940826416,153500
1991-07-26,14.700496266803471,15.126597607870238,14.629479376625676,14.984563827514648,442500
1991-07-29,14.842521667480469,14.913538517564106,14.842521667480469,14.842521667480469,262200
1991-07-30,14.98455291021438,15.26862026396252,14.84251923334031,14.913536071777344,491300
1991-07-31,15.1265990300612,15.623717308044434,15.055582133206453,15.623717308044434,636500
1991-08-01,15.552696408214658,15.694730165367302,15.410662651062012,15.410662651062012,476100
1991-08-02,15.410668270007985,15.836769696828483,15.410668270007985,15.765752792358398,376600
1991-08-05,15.980724828737277,16.124049715093665,15.765737499202693,15.909062385559082,276800
1991-08-06,16.052396774291992,16.052396774291992,15.765746831893921,16.052396774291992,328500
1991-08-07,16.052393820433487,16.19571876525879,15.90906887560819,16.19571876525879,440900
1991-08-08,16.05238727191547,16.124049715093665,15.765737499202693,15.909062385559082,121900
1991-08-09,15.765754699707033,15.980742263793946,15.694092178344727,15.765754699707031,166000
1991-08-12,15.765743432221589,15.765743432221589,15.335768611342818,15.479093551635742,116400
1991-08-13,15.479098188767741,15.694085663611737,15.335773205538409,15.62242317199707,184600
1991-08-14,15.550760680382407,15.837410646841068,15.550760680382407,15.62242317199707,121200
1991-08-15,15.765748155226403,15.837410646841068,15.550760680382407,15.62242317199707,265900
1991-08-16,15.622425789056823,15.69408829267635,15.120788263720137,15.407438278198242,171100
1991-08-19,14.690806550799676,15.19244384765625,14.475819137861144,15.19244384765625,250800
1991-08-20,15.335777056725671,15.407439566336539,15.120789527893068,15.120789527893066,111500
1991-08-21,15.264105442592077,15.407430376325337,15.04911804199219,15.049118041992188,305200
1991-08-22,15.120789527893068,15.192452037503935,15.0491270182822,15.120789527893066,260200
1991-08-23,15.192444151481695,16.19571876525879,15.192444151481695,16.19571876525879,402200
1991-08-26,16.195721440725197,16.195721440725197,15.837409019470215,15.837409019470215,197500
1991-08-27,15.909077523577162,16.48237761451688,15.55076496673984,16.410715103149414,308100
1991-08-28,16.48237419128418,16.625699184251868,16.410711694800337,16.48237419128418,207600
1991-08-29,16.195721745491028,16.195721745491028,15.837409317493439,16.052396774291992,131500
1991-08-30,16.052396472223204,16.1240589564742,15.765746535219218,15.837409019470215,71000
1991-09-03,15.765754699707033,15.765754699707033,15.622429656982423,15.765754699707031,198200
1991-09-04,15.909073138455733,15.909073138455733,15.622423171997072,15.62242317199707,127400
1991-09-05,15.765743432221589,15.765743432221589,15.40743108148928,15.479093551635742,72200
1991-09-06,15.550756021782203,15.550756021782203,15.192443671049894,15.479093551635742,224500
1991-09-09,15.407435697153074,15.622423171997072,15.407435697153074,15.62242317199707,36200
1991-09-10,15.694084956267169,15.837409933036732,15.33577251434326,15.335772514343262,137900
1991-09-11,15.83741173936647,16.05239922904113,15.622424249691813,15.98073673248291,355500
1991-09-12,16.05238727191547,16.05238727191547,15.837399942380888,15.909062385559082,195600
1991-09-13,16.052399891588657,16.26738739013672,15.837412393040594,16.26738739013672,181200
1991-09-16,16.052393820433487,16.267381237671437,15.98073134802084,16.19571876525879,195700
1991-09-17,16.124061725599347,16.124061725599347,15.90907423592469,15.98073673248291,194600
1991-09-18,15.909079742431642,16.124067306518555,15.837417221069337,16.124067306518555,146700
1991-09-19,16.052390789163525,16.697352919085272,16.052390789163525,16.625690460205078,498800
1991-09-20,16.48237269678157,16.554035186767578,16.410710206795564,16.554035186767578,234600
1991-09-23,16.410706182496735,16.482368654909386,16.124056292846138,16.19571876525879,176400
1991-09-24,16.267382094734593,16.41070704711111,16.195719618546335,16.33904457092285,147200
1991-09-25,16.267392349243167,16.33905487060547,15.550767135620118,15.765754699707031,273200
1991-09-26,15.694092178344727,15.765754699707033,15.40744209289551,15.765754699707031,292900
1991-09-27,15.694092750549318,15.765755274524428,15.622430226574206,15.694092750549316,155100
1991-09-30,15.765746535219218,15.909071503721211,15.622421566717225,15.837409019470215,110700
1991-10-01,15.837409019470215,15.909071503721211,15.765746535219218,15.837409019470215,170100
1991-10-02,15.837399942380888,15.980724828737277,15.6940750560245,15.909062385559082,91600
1991-10-03,15.909071803092957,16.12405925989151,15.909071803092957,16.052396774291992,94200
1991-10-04,16.05240537042487,16.05240537042487,15.694092750549318,15.694092750549316,83400
1991-10-07,15.694084050968222,15.980733987972208,15.694084050968222,15.837409019470215,135500
1991-10-08,15.90907423592469,16.05239922904113,15.83741173936647,15.98073673248291,109300
1991-10-09,15.909073138455733,15.980735630070399,15.622423171997072,15.62242317199707,103500
1991-10-10,15.550756021782203,15.622418491928665,15.479093551635742,15.479093551635742,91500
1991-10-11,15.550767702599096,15.765755274524428,15.479105178623984,15.694092750549316,91000
1991-10-14,15.765737499202693,15.909062385559082,15.6940750560245,15.909062385559082,36600
1991-10-15,15.837399942380888,15.909062385559082,15.837399942380888,15.909062385559082,39200
1991-10-16,15.909079742431642,16.124067306518555,15.909079742431642,16.124067306518555,180600
1991-10-17,15.98073134802084,16.19571876525879,15.90906887560819,16.19571876525879,179900
1991-10-18,16.267381237671437,16.410706182496735,16.19571876525879,16.19571876525879,207700
1991-10-21,16.052394666169818,16.41070704711111,16.052394666169818,16.33904457092285,130200
1991-10-22,16.339047716809556,16.769022656725596,16.26738522682355,16.554035186767578,251200
1991-10-23,16.410705394499292,16.769017739357356,16.410705394499292,16.697355270385742,217700
1991-10-24,16.625697676753585,16.625697676753585,16.48237269678157,16.554035186767578,74100
1991-10-25,16.554035186767578,16.625697676753585,16.410710206795564,16.554035186767578,130400
1991-10-28,16.554035186767578,16.554035186767578,16.410710206795564,16.554035186767578,167400
1991-10-29,16.554034526531513,16.76902198791504,16.48237203940367,16.76902198791504,198000
1991-10-30,16.769016704153508,17.055666562344165,16.697354239605843,16.840679168701172,361400
1991-10-31,16.769016704153508,16.912341633248836,16.697354239605843,16.840679168701172,349900
1991-11-01,17.05567062695821,17.19899559020996,16.91234566370646,17.19899559020996,682600
1991-11-04,17.343523025512695,17.488052384058633,17.271258346239726,17.343523025512695,527100
1991-11-05,17.271268036405917,17.415797476041114,16.982209157135525,17.054473876953125,142500
1991-11-06,16.909941564632366,17.34352980987935,16.909941564632366,17.12673568725586,300200
1991-11-07,17.199003316588318,17.199003316588318,16.90994443731793,17.054473876953125,147500
1991-11-08,17.19900131225586,17.271266023651894,17.126736600859825,17.19900131225586,188100
1991-11-11,17.12673195441905,17.19899664620985,16.765408495465064,16.83767318725586,294200
1991-11-12,16.83767635481698,16.982205765587942,16.187294006347656,16.187294006347656,207000
1991-11-13,16.187299267999055,16.765417098999023,16.187299267999055,16.765417098999023,113700
1991-11-14,16.765406620966925,16.765406620966925,16.620877253544794,16.69314193725586,122900
1991-11-15,16.62087538851751,16.62087538851751,16.04275798369951,16.115022659301758,82200
1991-11-18,16.115036205811933,16.115036205811933,15.825977260416202,15.898241996765137,110700
1991-11-19,15.898233439824352,15.898233439824352,15.609174650009365,15.825968742370605,194500
1991-11-20,15.970506733114068,16.042771469463002,15.825977260416202,15.898241996765137,97900
1991-11-21,15.825977260416202,16.042771469463002,15.825977260416202,15.898241996765137,218900
1991-11-22,15.753704232989618,15.753704232989618,15.247851344774354,15.32011604309082,736400
1991-11-25,15.24785048686541,15.24785048686541,14.886527015612675,15.03105640411377,244400
1991-11-26,15.03105261290602,15.175581964953192,14.452935204717326,14.669729232788086,149200
1991-11-27,14.669732932861033,15.031056404113768,14.669732932861033,15.03105640411377,123900
1991-11-29,14.958794706008014,15.031059414732692,14.742000579833986,14.742000579833984,27400
1991-12-02,14.52520463018134,14.597469329833984,14.380675230876053,14.597469329833984,212100
1991-12-03,14.452945652292737,14.669739837077127,14.452945652292737,14.5252103805542,107400
1991-12-04,14.59747420310974,14.669738926887511,14.452944755554197,14.4529447555542,67600
1991-12-05,14.45294100828845,14.525205713329893,14.236146893164124,14.308411598205566,201200
1991-12-06,14.236146893164124,14.308411598205566,14.019352778039798,14.308411598205566,250100
1991-12-09,14.308411598205566,14.886529238537104,14.308411598205566,14.308411598205566,177500
1991-12-10,14.236146893164124,14.380676303247007,14.236146893164124,14.308411598205566,53100
1991-12-11,14.380669593811035,14.452934265136719,14.236140251159668,14.236140251159668,92400
1991-12-12,14.163878397725934,14.525201826239352,14.163878397725934,14.380672454833984,131400
1991-12-13,14.452944755554197,14.525209479331968,14.380680031776427,14.4529447555542,285400
1991-12-16,14.380677036210603,14.814265288558662,14.380677036210603,14.742000579833984,163000
1991-12-17,14.597470418371335,14.597470418371335,14.308411598205566,14.308411598205566,170100
1991-12-18,14.380676303247007,14.380676303247007,14.236146893164124,14.308411598205566,104400
1991-12-19,14.163876553376515,14.236141229669252,13.802553171912828,13.874817848205566,162900
1991-12-20,14.019356781954592,14.019356781954592,13.585768427873521,13.947092056274414,256100
1991-12-23,13.87482696533203,14.59747420310974,13.87482696533203,14.4529447555542,132200
1991-12-24,14.45294174493528,15.031059414732692,14.45294174493528,14.742000579833984,260600
1991-12-26,14.74199762711158,15.031056404113768,14.74199762711158,15.03105640411377,193400
1991-12-27,14.95879255150849,15.32011604309082,14.95879255150849,15.32011604309082,316100
1991-12-30,15.247845649719238,15.825963020324707,15.175580978393555,15.753698348999023,238800
1991-12-31,15.609174650009365,15.898233439824352,15.609174650009365,15.825968742370605,133500
1992-01-02,15.898231489086582,15.97049617767334,15.68143742332631,15.97049617767334,84400
1992-01-03,15.898233439824352,16.259556927093087,15.825968742370605,15.825968742370605,201700
1992-01-06,15.753712524067272,15.898241996765135,15.536918315020474,15.898241996765137,136100
1992-01-07,15.681446075439453,15.7537108038977,15.53691661852296,15.681446075439453,253400
1992-01-08,15.60917478187062,15.681439479934834,15.464645385742188,15.464645385742188,255300
1992-01-09,15.392383656795557,15.392383656795557,15.175589520784351,15.247854232788086,100200
1992-01-10,15.175588430360307,15.609176671227745,15.175588430360307,15.536911964416504,81700
1992-01-13,15.536912336582093,15.536912336582093,14.81426525115967,14.814265251159668,377800
1992-01-14,14.814262321362127,15.103321098364315,14.52520354435994,15.03105640411377,374500
1992-01-15,15.031057197356892,15.464645385742188,14.958792499292677,15.464645385742188,211000
1992-01-16,15.609171636053857,17.198994673059342,15.609171636053857,16.982200622558594,372200
1992-01-17,16.69314482315727,16.765409519361413,16.476350734544837,16.620880126953125,189600
1992-01-20,16.69314482315727,16.837674215565556,16.54861543074898,16.620880126953125,227000
1992-01-21,16.62088764124903,16.837681827874018,16.62088764124903,16.765417098999023,145900
1992-01-22,16.765407629180373,16.837672317237185,16.3318195008395,16.476348876953125,93100
1992-01-23,16.47634506225586,16.620874404907227,15.68143367767334,15.753698348999023,173300
1992-01-24,15.898236433664959,15.898236433664959,15.609177589416506,15.609177589416504,130500
1992-01-27,15.753707011540731,15.753707011540731,15.392383456230165,15.609177589416504,73600
1992-01-28,15.681439479934834,15.825968876063266,15.464645385742188,15.464645385742188,123200
1992-01-29,15.464651847953228,15.609181304476156,14.163886739246882,14.5252103805542,852800
1992-01-30,14.45294174493528,14.742000579833986,14.45294174493528,14.742000579833984,284400
1992-01-31,14.741993908811674,14.886523260858846,14.5974645567645,14.669729232788086,335100
1992-02-03,14.596746385711985,14.596746385711985,13.793925334497825,14.158843994140625,244000
1992-02-04,14.085861234808686,14.596747393584131,14.085861234808686,14.523763656616211,335100
1992-02-05,14.59674931535817,14.59674931535817,14.377798075627798,14.45078182220459,261800
1992-02-06,14.450779890149368,14.450779890149368,14.01287746923575,14.085861206054688,191900
1992-02-07,14.158844942873623,14.23182867969256,14.01287746923575,14.085861206054688,131400
1992-02-10,14.012881206376903,14.45078374407618,14.012881206376903,14.377799987792969,132600
1992-02-11,14.596747393584131,14.669731130552051,14.450779919648289,14.523763656616211,232300
1992-02-12,14.5967539618997,14.961672810947192,14.523770192090202,14.888689041137695,570600
1992-02-13,14.961672810947192,15.03465658075669,14.5967539618997,14.888689041137695,334300
1992-02-14,14.88868611166922,15.253604888916016,14.81570235621986,15.253604888916016,206900
1992-02-18,15.25360701084137,15.25360701084137,14.523769354820251,14.596753120422363,345600
1992-02-19,14.669729232788086,14.961664142893321,14.45077805020916,14.669729232788086,483300
1992-02-20,14.669729232788086,15.03464787041963,14.596745505261776,14.669729232788086,383900
1992-02-21,14.742715835571289,14.742715835571289,14.304813385009766,14.304813385009766,161800
1992-02-24,14.45077805020916,14.742712960314394,14.37779432268285,14.669729232788086,168200
1992-02-25,14.669736886024474,14.669736886024474,14.450785589218139,14.596753120422363,179700
1992-02-26,14.523763656616211,14.669731130552051,14.523763656616211,14.523763656616211,100800
1992-02-27,14.669728316696995,14.961663208571562,14.52376087075971,14.815695762634277,461900
1992-02-28,14.742723316822238,15.180625989599134,14.742723316822238,15.034658432006836,291700
1992-03-02,15.034653556681127,15.618523597717287,15.034653556681127,15.618523597717285,166700
1992-03-03,15.618535854198313,15.983454916212294,15.618535854198313,15.764503479003906,322400
1992-03-04,15.764490092884412,16.202392595464534,15.54553884159435,16.056425094604492,393500
1992-03-05,16.056426035333004,16.275377299451183,15.983442280626946,16.129409790039062,231300
1992-03-06,16.056425094604492,16.202392595464534,16.056425094604492,16.056425094604492,148100
1992-03-09,16.056437557690764,16.129421364771176,15.983453750610352,15.983453750610352,32600
1992-03-10,15.837481816609701,15.837481816609701,15.326595306396484,15.326595306396484,91300
1992-03-11,15.180625989599134,15.180625989599134,14.961674653210686,15.034658432006836,148700
1992-03-12,15.034658432006836,15.107642210802986,14.961674653210686,15.034658432006836,35000
1992-03-13,15.180615425109863,15.326582881120535,15.180615425109863,15.180615425109863,41900
1992-03-16,15.180625989599134,15.180625989599134,15.034658432006836,15.034658432006836,40600
1992-03-17,15.107631697104528,15.326582881120535,15.107631697104528,15.180615425109863,133900
1992-03-18,15.180615425109863,15.2535991531152,15.034647969099192,15.180615425109863,296100
1992-03-19,15.180627732049851,15.326595306396484,15.107643944876534,15.326595306396484,199300
1992-03-20,15.326595306396484,15.3995790935698,15.253611519223167,15.326595306396484,148500
1992-03-23,15.180621133466655,15.326588644365374,15.107637378017296,15.253604888916016,167700
1992-03-24,15.107645294453837,15.180629088146851,14.74272632598877,14.74272632598877,280700
1992-03-25,14.74272632598877,15.034661500760823,14.669742532295755,14.74272632598877,236900
1992-03-26,14.961663208571562,14.961663208571562,14.742712039665637,14.815695762634277,158500
1992-03-27,14.888689041137694,14.888689041137694,14.669737731709198,14.888689041137695,96000
1992-03-30,14.888683319091797,14.888683319091797,14.304813385009766,14.304813385009766,299100
1992-03-31,14.304817219269582,14.377800980592385,14.08586593530117,14.231833457946777,301300
1992-04-01,14.231829643249512,14.231829643249512,13.793927192687988,14.01287841796875,175200
1992-04-02,14.085862159729004,14.158845901489258,13.939894676208496,14.01287841796875,86100
1992-04-03,14.01287841796875,14.085862159729004,13.866910934448242,14.01287841796875,110700
1992-04-06,14.158844906796691,14.158844906796691,13.429007540466966,13.57497501373291,320000
1992-04-07,13.720955207699635,13.720955207699635,13.283052381921987,13.356036186218262,298900
1992-04-08,13.137084773329438,13.429019990514536,13.137084773329438,13.356036186218262,448700
1992-04-09,13.356027667082888,13.429011424826511,12.991108878364777,13.064092636108398,284800
1992-04-10,13.210057258605957,13.64795970916748,13.137073516845703,13.64795970916748,246200
1992-04-13,13.574978783017112,13.793930053710938,13.574978783017112,13.793930053710938,168500
1992-04-14,13.939893760872845,14.523763656616211,13.939893760872845,14.523763656616211,79600
1992-04-15,14.669729329072512,15.180615425109863,14.596745601067177,15.180615425109863,187200
1992-04-16,15.399566609125872,15.399566609125872,15.034647969099192,15.180615425109863,191400
1992-04-20,15.107645294453837,15.107645294453837,14.74272632598877,14.74272632598877,92100
1992-04-21,14.742712960314394,14.815696687840703,14.523761777735468,14.669729232788086,299500
1992-04-22,14.523768503237994,14.523768503237994,14.231833457946777,14.231833457946777,108100
1992-04-23,14.158844971776606,14.523763656616211,14.012877497840766,14.523763656616211,60100
1992-04-24,14.523764610290527,14.596748352050781,14.304813385009766,14.304813385009766,106100
1992-04-27,14.37780010889447,14.37780010889447,13.793930053710938,13.793930053710938,75000
1992-04-28,13.939893760872845,14.596747393584131,13.939893760872845,14.523763656616211,148200
1992-04-29,14.815709865035641,15.107645034790037,14.815709865035641,15.107645034790039,290400
1992-04-30,15.107637378017296,15.253604888916016,15.034653622567937,15.253604888916016,298100
1992-05-01,15.399577325987584,15.399577325987584,14.961674653210686,15.034658432006836,249300
1992-05-04,15.108349381996492,15.182048647274524,14.960950851440428,14.96095085144043,117500
1992-05-05,15.03465011671846,15.03465011671846,14.887251586162396,14.96095085144043,86000
1992-05-06,14.518758684981103,15.034653663635254,14.518758684981103,15.034653663635254,314700
1992-05-07,15.18204637674185,15.329444885253906,15.034647868229793,15.329444885253906,138600
1992-05-08,15.329457917281886,15.624255184921923,15.329457917281886,15.403157234191895,239900
1992-05-11,15.476856551101905,15.550555868011914,15.403157234191895,15.403157234191895,155900
1992-05-12,15.403157238821382,15.403157238821382,15.034660654160584,15.182059288024902,100000
1992-05-13,15.255758604957062,15.255758604957062,15.182059288024904,15.182059288024902,53800
1992-05-14,15.18204637674185,15.329444885253906,15.18204637674185,15.329444885253906,138000
1992-05-15,15.182054755711318,15.182054755711318,14.887257575988768,14.88725757598877,142600
1992-05-18,14.960950851440428,15.182048647274524,14.887251586162396,14.96095085144043,68400
1992-05-19,14.813558281058132,14.960956870919405,14.813558281058132,14.88725757598877,111300
1992-05-20,14.887250207549897,14.887250207549897,14.739851690643462,14.81355094909668,35800
1992-05-21,14.887251586162396,15.03465011671846,14.813552320884366,14.96095085144043,133800
1992-05-22,15.034659073992474,15.182057692364948,14.960959764806235,15.108358383178711,67900
1992-05-26,14.960959764806235,15.108358383178711,14.887260455619998,15.108358383178711,37300
1992-05-27,15.10834798290955,15.182047241362767,14.81355094909668,14.81355094909668,164700
1992-05-28,14.960954380970376,15.034653663635254,14.887255098305497,15.034653663635254,40500
1992-05-29,15.034651780491552,15.034651780491552,14.518756866455076,14.518756866455078,131400
1992-06-01,14.59245613988886,14.59245613988886,14.371358319587513,14.518756866455078,98000
1992-06-02,14.592460985183717,14.813558878898622,14.518761687278747,14.739859580993652,43100
1992-06-03,14.813555815640619,15.182052228965011,14.73985653297574,15.034653663635254,81600
1992-06-04,15.182059283461868,15.403157234191895,15.182059283461868,15.403157234191895,2520600
1992-06-05,15.476842817859117,15.84533907542719,15.329444314831886,15.771639823913574,1117600
1992-06-08,15.697949888479656,16.36124354573936,15.697949888479656,16.28754425048828,636500
1992-06-09,16.434938430786133,16.8771340836324,16.28753987983738,16.434938430786133,481800
1992-06-10,16.36124038696289,16.434939667985244,16.287541105940534,16.36124038696289,259500
1992-06-11,16.213841721347478,16.213841721347478,15.69794675748642,16.1401424407959,353700
1992-06-12,16.28753452126039,16.28753452126039,15.9927375163507,16.066436767578125,112200
1992-06-15,16.066436767578125,16.140136018805546,15.9927375163507,16.066436767578125,158000
1992-06-16,15.992747910078181,16.14014650832775,15.845349311828613,15.845349311828613,96600
1992-06-17,15.624241320886346,15.771639823913576,15.403143566345502,15.771639823913574,236000
1992-06-18,15.771639823913576,15.919038326940806,15.550542069372732,15.771639823913574,80500
1992-06-19,15.845344710689021,15.845344710689021,15.55054759979248,15.55054759979248,69600
1992-06-22,15.624246877516615,15.624246877516615,15.255750488895941,15.55054759979248,125500
1992-06-23,15.550550823480311,15.771648702487141,15.476851530478035,15.697949409484863,201800
1992-06-24,15.771639823913576,15.919038326940806,15.697940572399961,15.771639823913574,149000
1992-06-25,15.845339013895856,16.140136018805546,15.771639762668434,16.066436767578125,80300
1992-06-26,15.992743879692739,16.1401424407959,15.992743879692739,16.1401424407959,250600
1992-06-29,16.361245561682658,17.024539300669794,16.361245561682658,16.95083999633789,311100
1992-06-30,17.024537989967747,17.098237288625615,16.72974079533627,16.80344009399414,160800
1992-07-01,16.950837624173207,17.90892844640908,16.877138330155063,17.54043197631836,834800
1992-07-02,17.393029377378266,17.466728654401056,17.02453299226432,17.09823226928711,479300
1992-07-06,17.024537442579803,17.17193603515625,16.87713885000335,17.17193603515625,275200
1992-07-07,17.24563082333269,17.319330100355476,17.09823226928711,17.09823226928711,250800
1992-07-08,17.09823272301762,17.171932001996144,16.729736328125,16.729736328125,208300
1992-07-09,16.582342198020534,16.950838691309876,16.582342198020534,16.80344009399414,245000
1992-07-10,16.877134886082047,16.877134886082047,16.656037049146477,16.729736328125,80300
1992-07-13,16.80344009399414,16.950838691309876,16.6560414966784,16.80344009399414,70800
1992-07-14,16.6560414966784,16.950838691309876,16.582342198020534,16.80344009399414,273800
1992-07-15,16.803435607103523,16.877134886082047,16.656037049146477,16.729736328125,148000
1992-07-16,16.803436853189385,16.803436853189385,16.582338999857946,16.656038284301758,105500
1992-07-17,16.65603569878472,16.65603569878472,16.28753933376736,16.58233642578125,100100
1992-07-20,16.582331526170083,16.582331526170083,15.771639762668434,16.066436767578125,225900
1992-07-21,16.06644316024432,16.287541001899058,15.992743879692739,16.1401424407959,216400
1992-07-22,15.992760062217712,16.06645941734314,15.845361351966858,15.919060707092285,205800
1992-07-23,15.919045162640408,15.992744445800781,15.697947313159291,15.992744445800781,165100
1992-07-24,15.91904777423289,16.28754425048828,15.91904777423289,16.28754425048828,55300
1992-07-27,16.213842295281896,16.28754157844227,15.919045162640408,15.992744445800781,76500
1992-07-28,15.992739074635056,16.50863388349425,15.550543524184317,15.624242782592773,311600
1992-07-29,15.992743981851113,16.36124038696289,15.992743981851113,16.36124038696289,866700
1992-07-30,16.361241715294973,16.58233957631247,16.28754242828914,16.50864028930664,578100
1992-07-31,16.434941002300807,16.656038863318305,15.992745280265806,16.50864028930664,227100
